STATION,NAME,DATE,TMAX,TMIN
USW00013958,"AUSTIN CAMP MABRY, TX US",10/30/14,82,63
USW00013958,"AUSTIN CAMP MABRY, TX US",10/31/14,76,56
USW00013958,"AUSTIN CAMP MABRY, TX US",11/1/14,68,47
USW00013958,"AUSTIN CAMP MABRY, TX US",11/2/14,75,48
USW00013958,"AUSTIN CAMP MABRY, TX US",11/3/14,76,59
USW00013958,"AUSTIN CAMP MABRY, TX US",11/4/14,75,58
USW00013958,"AUSTIN CAMP MABRY, TX US",11/5/14,59,55
USW00013958,"AUSTIN CAMP MABRY, TX US",11/6/14,63,55
USW00013958,"AUSTIN CAMP MABRY, TX US",11/7/14,71,48
USW00013958,"AUSTIN CAMP MABRY, TX US",11/8/14,75,48
USW00013958,"AUSTIN CAMP MABRY, TX US",11/9/14,74,47
