,DateTime,Adopt,Euth,RTO,Unintended,Other,TotalOutcomes
2577,2020-10-27,11,1,3,0,9,24
2578,2020-10-28,6,0,4,0,7,17
2579,2020-10-29,3,0,5,0,2,10
2580,2020-10-30,7,0,5,0,3,15
2581,2020-10-31,9,1,2,0,1,13
2582,2020-11-01,1,0,1,0,1,3
2583,2020-11-02,9,0,3,0,1,13
2584,2020-11-03,5,0,3,0,8,16
2585,2020-11-04,4,1,2,0,3,10
2586,2020-11-05,4,0,3,1,2,10
2587,2020-11-06,7,1,3,2,4,17
2588,2020-11-07,6,0,2,0,1,9
2589,2020-11-08,4,0,2,0,9,15
2590,2020-11-09,6,0,6,1,0,13
2591,2020-11-10,8,1,1,0,8,18
2592,2020-11-12,10,0,10,0,4,24
2593,2020-11-13,7,0,3,0,18,28
2594,2020-11-14,8,1,1,1,1,12
2595,2020-11-15,4,1,3,0,2,10
2596,2020-11-16,4,0,4,1,3,12
2597,2020-11-17,6,1,1,0,6,14
2598,2020-11-18,4,0,2,0,2,8
2599,2020-11-19,3,1,5,0,2,11
2600,2020-11-20,4,0,3,0,1,8
2601,2020-11-21,10,0,2,1,4,17
2602,2020-11-22,3,0,3,0,0,6
2603,2020-11-23,10,0,5,1,1,17
2604,2020-11-24,9,2,5,0,11,27
2605,2020-11-25,5,0,7,0,1,13
2606,2020-11-26,0,0,0,0,2,2
2607,2020-11-27,0,0,1,0,0,1
2608,2020-11-28,11,0,1,0,0,12
2609,2020-11-29,4,1,1,0,3,9
2610,2020-11-30,13,0,1,0,4,18
2611,2020-12-01,9,0,4,0,7,20
2612,2020-12-02,8,0,3,0,8,19
2613,2020-12-03,12,1,3,0,14,30
2614,2020-12-04,11,0,5,0,25,41
2615,2020-12-05,10,0,2,0,1,13
2616,2020-12-06,3,0,0,0,1,4
2617,2020-12-07,10,1,6,0,4,21
2618,2020-12-08,13,0,4,0,13,30
2619,2020-12-09,10,1,5,0,2,18
2620,2020-12-10,7,0,6,0,3,16
2621,2020-12-11,7,0,3,1,4,15
2622,2020-12-12,5,1,1,1,0,8
2623,2020-12-13,2,1,2,0,3,8
2624,2020-12-14,12,1,4,0,3,20
2625,2020-12-15,14,0,5,1,0,20
2626,2020-12-16,5,0,4,0,5,14
2627,2020-12-17,5,0,3,0,9,17
2628,2020-12-18,11,0,3,0,7,21
2629,2020-12-19,12,0,6,0,0,18
2630,2020-12-20,4,0,0,0,0,4
2631,2020-12-21,11,0,3,0,7,21
2632,2020-12-22,14,0,2,0,2,18
2633,2020-12-23,5,0,1,0,3,9
2634,2020-12-26,6,0,5,0,1,12
2635,2020-12-27,2,0,1,0,0,3
2636,2020-12-28,13,2,3,0,3,21
2637,2020-12-29,4,0,3,0,5,12
2638,2020-12-30,7,0,2,0,0,9
2639,2020-12-31,8,0,2,0,3,13
2640,2021-01-02,5,0,9,0,8,22
2641,2021-01-03,4,0,2,0,3,9
2642,2021-01-04,2,0,1,0,1,4
2643,2021-01-05,5,2,2,2,3,14
2644,2021-01-06,14,0,5,0,1,20
2645,2021-01-07,8,0,5,0,6,19
2646,2021-01-08,7,1,4,0,3,15
2647,2021-01-09,6,2,0,0,0,8
2648,2021-01-10,2,0,0,0,1,3
2649,2021-01-11,7,0,2,0,6,15
2650,2021-01-12,4,0,1,1,5,11
2651,2021-01-13,5,0,5,0,0,10
2652,2021-01-14,7,0,3,0,1,11
2653,2021-01-15,10,0,3,0,6,19
2654,2021-01-16,4,1,2,0,2,9
2655,2021-01-17,4,0,3,0,1,8
2656,2021-01-19,11,0,2,0,3,16
2657,2021-01-20,7,0,0,0,3,10
2658,2021-01-21,8,0,4,0,4,16
2659,2021-01-22,7,0,2,0,4,13
2660,2021-01-23,9,0,4,0,5,18
2661,2021-01-24,0,0,1,1,0,2
2662,2021-01-25,3,0,3,0,3,9
2663,2021-01-26,7,0,6,0,3,16
2664,2021-01-27,6,0,7,2,7,22
2665,2021-01-28,5,0,4,0,9,18
2666,2021-01-29,8,0,3,0,4,15
2667,2021-01-30,14,1,3,0,3,21
2668,2021-01-31,2,0,2,1,0,5
2669,2021-02-01,7,0,6,0,0,13
2670,2021-02-02,5,0,4,1,7,17
2671,2021-02-03,8,0,3,0,2,13
2672,2021-02-04,14,0,6,0,1,21
2673,2021-02-05,9,0,2,0,2,13
2674,2021-02-06,4,0,4,0,2,10
2675,2021-02-07,5,1,1,0,2,9
2676,2021-02-08,7,0,2,0,0,9
2677,2021-02-09,10,0,5,0,8,23
2678,2021-02-10,5,0,4,0,0,9
2679,2021-02-11,5,0,3,0,3,11
2680,2021-02-12,7,0,0,1,6,14
2681,2021-02-13,12,0,0,1,0,13
2682,2021-02-14,0,1,0,0,0,1
2683,2021-02-18,4,0,1,0,0,5
2684,2021-02-19,1,0,2,0,0,3
2685,2021-02-20,5,0,2,1,0,8
2686,2021-02-21,8,0,0,0,0,8
2687,2021-02-22,10,0,1,0,0,11
2688,2021-02-23,7,0,4,0,7,18
2689,2021-02-24,4,0,4,0,0,8
2690,2021-02-25,4,0,0,0,6,10
2691,2021-02-26,10,0,3,0,2,15
2692,2021-02-27,8,0,1,0,4,13
2693,2021-02-28,5,0,1,0,2,8
2694,2021-03-01,7,0,3,0,0,10
2695,2021-03-02,14,1,7,1,8,31
2696,2021-03-03,10,0,1,1,0,12
2697,2021-03-04,10,0,4,0,7,21
2698,2021-03-05,2,0,1,0,4,7
2699,2021-03-06,7,2,5,0,2,16
2700,2021-03-07,2,0,1,0,0,3
2701,2021-03-08,1,0,5,0,4,10
2702,2021-03-09,7,0,2,0,6,15
2703,2021-03-10,3,0,3,1,2,9
2704,2021-03-11,3,1,1,1,1,7
2705,2021-03-12,11,0,3,0,9,23
2706,2021-03-13,30,0,0,0,1,31
2707,2021-03-14,1,0,3,0,0,4
2708,2021-03-15,9,0,2,0,4,15
2709,2021-03-16,8,0,5,0,8,21
2710,2021-03-17,4,0,4,0,0,8
2711,2021-03-18,6,0,3,0,4,13
2712,2021-03-19,7,0,3,0,2,12
2713,2021-03-20,6,1,1,0,2,10
2714,2021-03-21,3,0,0,0,3,6
2715,2021-03-22,6,0,1,0,2,9
2716,2021-03-23,13,0,5,0,3,21
2717,2021-03-24,6,0,1,0,1,8
2718,2021-03-25,2,1,2,0,4,9
2719,2021-03-26,8,0,5,0,2,15
2720,2021-03-27,3,0,2,0,10,15
2721,2021-03-28,5,0,3,0,4,12
2722,2021-03-29,14,0,5,0,2,21
2723,2021-03-30,2,0,5,1,3,11
2724,2021-03-31,9,1,2,0,2,14
2725,2021-04-01,11,1,1,1,2,16
2726,2021-04-02,9,0,7,0,3,19
2727,2021-04-03,15,0,1,0,2,18
2728,2021-04-04,5,0,0,0,5,10
2729,2021-04-05,9,0,4,0,0,13
2730,2021-04-06,6,0,1,0,6,13
2731,2021-04-07,6,0,3,0,1,10
2732,2021-04-08,9,0,1,0,4,14
2733,2021-04-09,7,1,2,0,1,11
2734,2021-04-10,5,0,1,0,1,7
2735,2021-04-11,4,0,5,0,4,13
2736,2021-04-12,4,0,4,0,3,11
2737,2021-04-13,9,0,0,0,3,12
2738,2021-04-14,8,0,2,0,1,11
2739,2021-04-15,6,0,0,1,0,7
2740,2021-04-16,8,0,4,0,11,23
2741,2021-04-17,4,0,1,0,10,15
2742,2021-04-18,5,1,1,0,2,9
2743,2021-04-19,11,1,8,0,3,23
2744,2021-04-20,8,1,7,0,4,20
2745,2021-04-21,7,0,0,0,1,8
2746,2021-04-22,5,0,7,2,0,14
2747,2021-04-23,10,0,4,0,2,16
2748,2021-04-24,2,0,2,0,4,8
2749,2021-04-25,5,0,0,0,0,5
2750,2021-04-26,11,1,4,0,3,19
2751,2021-04-27,5,0,3,0,5,13
2752,2021-04-28,8,0,3,0,0,11
2753,2021-04-29,13,0,3,0,0,16
2754,2021-04-30,11,0,4,0,13,28
2755,2021-05-01,21,0,5,0,2,28
2756,2021-05-02,3,0,1,0,3,7
2757,2021-05-03,10,0,4,0,2,16
2758,2021-05-04,9,0,5,0,4,18
2759,2021-05-05,21,0,2,0,9,32
2760,2021-05-06,15,0,1,0,3,19
2761,2021-05-07,16,0,4,0,2,22
2762,2021-05-08,19,0,3,0,0,22
2763,2021-05-09,16,0,3,0,5,24
2764,2021-05-10,4,0,7,0,3,14
2765,2021-05-11,14,0,1,0,8,23
2766,2021-05-12,7,0,1,0,0,8
2767,2021-05-13,9,1,3,0,2,15
2768,2021-05-14,9,1,2,0,4,16
2769,2021-05-15,10,0,2,0,0,12
2770,2021-05-16,5,0,6,0,2,13
2771,2021-05-17,8,0,2,1,2,13
2772,2021-05-18,15,0,3,0,7,25
2773,2021-05-19,3,0,2,1,1,7
2774,2021-05-20,8,1,6,0,7,22
2775,2021-05-21,9,0,2,0,3,14
2776,2021-05-22,7,0,2,0,2,11
2777,2021-05-23,4,0,2,0,0,6
2778,2021-05-24,5,0,3,0,3,11
2779,2021-05-25,12,0,4,1,3,20
2780,2021-05-26,11,0,2,0,0,13
2781,2021-05-27,8,0,6,1,0,15
2782,2021-05-28,9,0,2,0,4,15
2783,2021-05-29,3,0,5,0,2,10
2784,2021-05-30,5,0,1,0,0,6
2785,2021-05-31,0,1,0,0,3,4
2786,2021-06-01,10,1,5,0,7,23
2787,2021-06-02,8,0,3,0,5,16
2788,2021-06-03,14,0,4,0,2,20
2789,2021-06-04,3,2,3,0,6,14
2790,2021-06-05,18,0,2,0,2,22
2791,2021-06-06,10,0,2,0,0,12
2792,2021-06-07,17,0,4,0,4,25
2793,2021-06-08,20,0,2,0,4,26
2794,2021-06-09,9,1,4,0,4,18
2795,2021-06-10,11,0,2,0,1,14
2796,2021-06-11,7,0,3,0,2,12
2797,2021-06-12,8,1,2,2,6,19
2798,2021-06-13,8,0,1,0,0,9
2799,2021-06-14,11,0,5,0,0,16
2800,2021-06-15,11,0,6,1,4,22
2801,2021-06-16,14,0,3,2,3,22
2802,2021-06-17,18,1,3,1,5,28
2803,2021-06-18,0,1,0,0,1,2
2804,2021-06-19,9,0,6,1,0,16
2805,2021-06-20,4,4,1,0,3,12
2806,2021-06-21,17,0,3,0,19,39
2807,2021-06-22,14,0,5,1,1,21
2808,2021-06-23,13,0,4,1,2,20
2809,2021-06-24,8,0,3,0,2,13
2810,2021-06-25,18,0,1,0,11,30
2811,2021-06-26,18,1,3,1,4,27
2812,2021-06-27,2,0,1,0,2,5
2813,2021-06-28,22,2,2,0,10,36
2814,2021-06-29,15,0,4,1,4,24
2815,2021-06-30,21,1,0,1,7,30
2816,2021-07-01,20,0,2,0,1,23
2817,2021-07-02,10,1,2,0,14,27
2818,2021-07-03,11,0,3,0,1,15
2819,2021-07-04,7,0,4,0,0,11
2820,2021-07-05,0,0,0,0,2,2
2821,2021-07-06,26,0,13,0,4,43
2822,2021-07-07,13,0,5,0,6,24
2823,2021-07-08,7,1,7,0,3,18
2824,2021-07-09,4,0,3,0,1,8
2825,2021-07-10,15,0,4,0,11,30
2826,2021-07-11,9,0,1,0,1,11
2827,2021-07-12,14,1,2,0,5,22
2828,2021-07-13,7,0,6,0,2,15
2829,2021-07-14,14,1,7,0,7,29
2830,2021-07-15,25,1,2,0,0,28
2831,2021-07-16,16,0,0,0,4,20
2832,2021-07-17,11,1,2,0,2,16
2833,2021-07-18,7,0,4,1,0,12
2834,2021-07-19,21,0,5,0,1,27
2835,2021-07-20,21,0,4,0,7,32
2836,2021-07-21,11,1,3,0,2,17
2837,2021-07-22,9,0,5,0,1,15
2838,2021-07-23,12,2,1,0,0,15
2839,2021-07-24,8,0,7,0,4,19
2840,2021-07-25,26,1,3,0,7,37
2841,2021-07-26,15,0,5,1,8,29
2842,2021-07-27,18,1,2,1,3,25
2843,2021-07-28,6,0,0,0,0,6
2844,2021-07-29,11,0,4,0,4,19
2845,2021-07-30,11,0,4,0,10,25
2846,2021-07-31,12,0,0,0,0,12
2847,2021-08-01,5,0,1,0,0,6
2848,2021-08-02,18,1,11,0,3,33
2849,2021-08-03,17,0,3,0,6,26
2850,2021-08-04,14,0,3,0,0,17
2851,2021-08-05,8,0,7,0,2,17
2852,2021-08-06,22,0,5,0,15,42
2853,2021-08-07,4,0,1,1,1,7
2854,2021-08-08,3,1,3,0,1,8
2855,2021-08-09,7,0,5,0,1,13
2856,2021-08-10,14,0,2,0,4,20
2857,2021-08-11,12,1,2,0,4,19
2858,2021-08-12,8,0,4,0,1,13
2859,2021-08-13,12,0,1,0,0,13
2860,2021-08-14,16,0,2,0,11,29
2861,2021-08-15,8,0,1,0,1,10
2862,2021-08-16,14,0,4,0,0,18
2863,2021-08-17,14,0,6,0,3,23
2864,2021-08-18,18,0,0,0,2,20
2865,2021-08-19,15,0,4,0,3,22
2866,2021-08-20,12,0,6,0,3,21
2867,2021-08-21,10,0,4,0,1,15
2868,2021-08-22,20,0,0,1,3,24
2869,2021-08-23,21,0,4,0,1,26
2870,2021-08-24,8,2,6,0,7,23
2871,2021-08-25,10,0,3,0,0,13
2872,2021-08-26,12,0,6,2,5,25
2873,2021-08-27,14,0,2,0,7,23
2874,2021-08-28,11,0,4,0,9,24
2875,2021-08-29,6,0,2,0,1,9
2876,2021-08-30,15,0,4,2,1,22
2877,2021-08-31,8,0,1,0,8,17
2878,2021-09-01,12,0,1,0,2,15
2879,2021-09-02,11,0,3,0,0,14
2880,2021-09-03,6,0,6,0,8,20
2881,2021-09-04,13,0,0,0,3,16
2882,2021-09-05,11,1,1,1,9,23
2883,2021-09-07,15,0,3,0,5,23
2884,2021-09-08,15,0,3,0,1,19
2885,2021-09-09,9,1,3,0,15,28
2886,2021-09-10,9,0,1,0,1,11
2887,2021-09-11,21,0,2,0,0,23
2888,2021-09-12,8,0,3,0,0,11
2889,2021-09-13,22,0,6,0,6,34
2890,2021-09-14,13,0,2,0,4,19
2891,2021-09-15,11,0,3,0,0,14
2892,2021-09-16,14,1,5,0,10,30
2893,2021-09-17,10,0,3,0,6,19
2894,2021-09-18,33,0,1,0,1,35
2895,2021-09-19,9,0,4,0,2,15
2896,2021-09-20,22,0,2,0,3,27
2897,2021-09-21,17,0,5,0,1,23
2898,2021-09-22,8,0,7,0,6,21
2899,2021-09-23,21,0,0,1,1,23
2900,2021-09-24,13,2,8,0,2,25
2901,2021-09-25,9,0,3,0,4,16
2902,2021-09-26,7,0,4,0,1,12
2903,2021-09-27,18,0,8,0,4,30
2904,2021-09-28,8,2,1,0,30,41
2905,2021-09-29,16,1,3,0,6,26
2906,2021-09-30,9,0,3,0,1,13
2907,2021-10-01,13,0,1,0,3,17
2908,2021-10-02,9,1,2,0,0,12
2909,2021-10-03,8,0,3,0,1,12
2910,2021-10-04,18,1,11,0,2,32
2911,2021-10-05,20,0,3,0,0,23
2912,2021-10-06,8,0,4,1,1,14
2913,2021-10-07,7,0,2,1,5,15
2914,2021-10-08,11,0,2,0,26,39
2915,2021-10-09,15,0,2,0,1,18
2916,2021-10-10,5,0,4,0,1,10
2917,2021-10-11,11,0,4,0,9,24
2918,2021-10-12,15,0,3,1,1,20
2919,2021-10-13,11,0,4,0,3,18
2920,2021-10-14,7,0,2,0,5,14
2921,2021-10-15,7,0,5,0,6,18
2922,2021-10-16,3,0,6,0,0,9
2923,2021-10-17,4,1,2,0,1,8
2924,2021-10-18,19,0,8,0,5,32
2925,2021-10-19,17,0,4,0,1,22
2926,2021-10-20,15,0,5,0,0,20
2927,2021-10-21,5,0,5,2,2,14
2928,2021-10-22,3,0,6,0,26,35
2929,2021-10-23,12,0,3,0,1,16
2930,2021-10-24,7,0,0,0,3,10
2931,2021-10-25,14,0,6,0,5,25
2932,2021-10-26,21,0,4,2,0,27
2933,2021-10-27,9,0,2,1,0,12
2934,2021-10-28,3,1,6,0,5,15
2935,2021-10-29,9,0,2,0,1,12
2936,2021-10-30,6,0,5,0,2,13
2937,2021-10-31,2,0,4,1,1,8
2938,2021-11-01,18,0,8,0,19,45
2939,2021-11-02,5,0,3,0,3,11
2940,2021-11-03,6,0,1,0,1,8
2941,2021-11-04,8,0,6,0,3,17
2942,2021-11-05,9,0,4,0,29,42
2943,2021-11-06,7,0,4,0,1,12
2944,2021-11-07,14,0,2,0,1,17
2945,2021-11-08,16,1,3,0,0,20
2946,2021-11-09,7,0,6,0,2,15
2947,2021-11-10,8,0,5,1,5,19
2948,2021-11-11,1,0,0,0,0,1
2949,2021-11-12,9,0,5,0,8,22
2950,2021-11-13,15,0,3,2,24,44
2951,2021-11-14,9,0,5,0,0,14
2952,2021-11-15,14,1,3,0,12,30
2953,2021-11-16,8,0,1,0,4,13
2954,2021-11-17,9,1,3,0,1,14
2955,2021-11-18,9,0,3,0,0,12
2956,2021-11-19,11,0,3,0,23,37
2957,2021-11-20,13,1,3,0,1,18
2958,2021-11-21,8,1,0,1,2,12
2959,2021-11-22,10,0,3,0,1,14
2960,2021-11-23,13,0,3,0,0,16
2961,2021-11-24,12,1,7,0,4,24
2962,2021-11-26,0,0,2,0,1,3
2963,2021-11-27,17,0,11,0,2,30
2964,2021-11-28,6,0,1,0,3,10
2965,2021-11-29,19,0,5,0,8,32
2966,2021-11-30,7,0,5,0,3,15
2967,2021-12-01,16,0,6,0,6,28
2968,2021-12-02,8,0,5,0,2,15
2969,2021-12-03,7,0,6,1,1,15
2970,2021-12-04,12,0,4,0,2,18
2971,2021-12-05,11,0,3,0,1,15
2972,2021-12-06,10,0,12,0,6,28
2973,2021-12-07,11,0,1,0,2,14
2974,2021-12-08,12,0,2,0,3,17
2975,2021-12-09,10,0,0,0,4,14
2976,2021-12-10,6,0,9,0,25,40
2977,2021-12-11,13,0,9,0,5,27
2978,2021-12-12,3,0,3,0,1,7
2979,2021-12-13,12,0,2,0,3,17
2980,2021-12-14,12,1,3,0,0,16
2981,2021-12-15,10,0,4,0,2,16
2982,2021-12-16,5,1,2,0,17,25
2983,2021-12-17,9,0,2,1,4,16
2984,2021-12-18,8,1,3,0,1,13
2985,2021-12-19,19,0,3,0,3,25
2986,2021-12-20,24,1,5,0,8,38
2987,2021-12-21,18,1,11,0,2,32
2988,2021-12-22,18,0,1,0,9,28
2989,2021-12-23,18,0,3,0,4,25
2990,2021-12-24,0,0,0,0,1,1
2991,2021-12-26,6,1,3,0,3,13
2992,2021-12-27,10,1,6,0,4,21
2993,2021-12-28,10,0,3,0,0,13
2994,2021-12-29,18,3,10,0,5,36
2995,2021-12-30,7,0,4,1,6,18
2996,2021-12-31,13,0,6,0,6,25
2997,2022-01-01,0,0,0,0,4,4
2998,2022-01-02,7,0,4,1,2,14
2999,2022-01-03,21,0,6,0,3,30
3000,2022-01-04,15,0,1,1,3,20
3001,2022-01-05,8,1,4,2,4,19
3002,2022-01-06,15,2,1,0,5,23
3003,2022-01-07,14,0,12,0,35,61
3004,2022-01-08,15,0,1,0,2,18
3005,2022-01-09,7,1,2,0,0,10
3006,2022-01-10,5,0,5,0,1,11
3007,2022-01-11,12,1,2,0,2,17
3008,2022-01-12,18,0,4,0,8,30
3009,2022-01-13,10,1,1,0,7,19
3010,2022-01-14,22,0,4,0,5,31
3011,2022-01-15,6,0,2,0,8,16
3012,2022-01-16,10,0,3,0,2,15
3013,2022-01-17,0,1,0,0,2,3
3014,2022-01-18,30,0,7,0,3,40
3015,2022-01-19,10,0,3,0,9,22
3016,2022-01-20,11,0,2,0,3,16
3017,2022-01-21,16,0,4,0,2,22
3018,2022-01-22,8,0,6,0,0,14
3019,2022-01-23,0,0,0,0,2,2
3020,2022-01-24,17,0,6,0,8,31
3021,2022-01-25,16,0,3,0,2,21
3022,2022-01-26,13,1,5,0,11,30
3023,2022-01-27,10,0,4,0,1,15
3024,2022-01-28,2,0,1,0,2,5
3025,2022-01-29,15,0,3,0,4,22
3026,2022-01-30,0,0,1,0,0,1
3027,2022-01-31,9,0,3,0,6,18
3028,2022-02-01,6,0,5,0,2,13
3029,2022-02-02,18,0,4,0,27,49
3030,2022-02-03,1,0,0,1,2,4
3031,2022-02-05,13,1,8,0,0,22
3032,2022-02-06,0,0,1,0,0,1
3033,2022-02-07,8,0,6,0,4,18
3034,2022-02-08,17,1,4,0,2,24
3035,2022-02-09,7,4,1,0,12,24
3036,2022-02-10,16,0,6,0,37,59
3037,2022-02-11,17,0,5,0,2,24
3038,2022-02-12,29,0,4,0,2,35
3039,2022-02-13,0,0,0,0,3,3
3040,2022-02-14,16,1,2,0,0,19
3041,2022-02-15,18,0,9,0,3,30
3042,2022-02-16,9,0,0,0,4,13
3043,2022-02-17,5,0,8,1,2,16
3044,2022-02-18,9,0,8,0,4,21
3045,2022-02-19,13,0,0,0,0,13
3046,2022-02-22,14,0,11,0,9,34
3047,2022-02-23,4,1,12,0,4,21
3048,2022-02-24,6,1,9,0,1,17
3049,2022-02-25,8,0,3,0,26,37
3050,2022-02-26,12,0,2,0,2,16
3051,2022-02-27,0,0,0,0,1,1
3052,2022-02-28,18,0,3,0,1,22
3053,2022-03-01,12,0,1,0,6,19
3054,2022-03-02,8,0,2,0,10,20
3055,2022-03-03,12,1,6,0,3,22
3056,2022-03-04,7,0,5,0,1,13
3057,2022-03-05,13,0,4,1,2,20
3058,2022-03-06,0,0,1,0,1,2
3059,2022-03-07,14,0,7,1,2,24
3060,2022-03-08,10,0,4,0,4,18
3061,2022-03-09,10,0,4,0,5,19
3062,2022-03-10,7,0,3,0,0,10
3063,2022-03-11,6,0,7,0,11,24
3064,2022-03-12,21,0,3,0,3,27
3065,2022-03-13,1,0,0,0,1,2
3066,2022-03-14,18,1,7,0,24,50
3067,2022-03-15,11,0,9,0,1,21
3068,2022-03-16,10,0,4,1,1,16
3069,2022-03-17,7,0,5,0,0,12
3070,2022-03-18,11,0,1,0,5,17
3071,2022-03-19,6,0,2,0,16,24
3072,2022-03-21,4,0,5,0,0,9
3073,2022-03-22,10,1,2,0,1,14
3074,2022-03-23,9,0,1,0,15,25
3075,2022-03-24,10,1,4,0,0,15
3076,2022-03-25,13,1,2,0,5,21
3077,2022-03-26,15,1,1,0,1,18
3078,2022-03-27,0,0,1,0,0,1
3079,2022-03-28,10,0,6,0,8,24
3080,2022-03-29,8,0,5,1,1,15
3081,2022-03-30,8,0,6,0,7,21
3082,2022-03-31,12,1,3,0,0,16
3083,2022-04-01,11,0,2,0,2,15
3084,2022-04-02,19,0,7,0,0,26
3085,2022-04-03,0,1,0,0,0,1
3086,2022-04-04,9,0,7,0,1,17
3087,2022-04-05,9,0,0,0,7,16
3088,2022-04-06,10,0,9,0,35,54
3089,2022-04-07,6,0,3,0,6,15
3090,2022-04-08,9,0,3,0,5,17
3091,2022-04-09,21,0,4,0,3,28
3092,2022-04-10,0,0,0,0,7,7
3093,2022-04-11,8,1,8,0,1,18
3094,2022-04-12,15,0,3,0,8,26
3095,2022-04-13,15,0,8,0,5,28
3096,2022-04-14,8,0,0,0,4,12
3097,2022-04-15,10,0,7,0,3,20
3098,2022-04-16,12,0,2,0,3,17
3099,2022-04-17,0,0,2,0,12,14
3100,2022-04-18,12,0,7,0,1,20
3101,2022-04-19,10,1,4,0,15,30
3102,2022-04-20,8,0,2,0,1,11
3103,2022-04-21,10,0,5,0,12,27
3104,2022-04-22,8,0,9,0,6,23
3105,2022-04-23,13,0,3,1,0,17
3106,2022-04-25,6,0,2,0,1,9
3107,2022-04-26,12,0,2,0,9,23
3108,2022-04-27,9,2,4,0,21,36
3109,2022-04-28,8,1,0,0,2,11
3110,2022-04-29,6,0,5,0,30,41
3111,2022-04-30,17,0,1,0,6,24
3112,2022-05-01,0,1,0,0,4,5
3113,2022-05-02,7,2,2,0,6,17
3114,2022-05-03,16,0,4,0,5,25
3115,2022-05-04,2,0,2,0,0,4
3116,2022-05-05,4,1,4,0,0,9
3117,2022-05-06,9,0,3,0,13,25
3118,2022-05-07,11,0,4,0,1,16
3119,2022-05-09,9,0,3,0,23,35
3120,2022-05-10,10,0,6,0,4,20
3121,2022-05-11,7,1,3,0,2,13
3122,2022-05-12,5,0,13,1,10,29
3123,2022-05-13,8,1,4,0,1,14
3124,2022-05-14,10,0,1,0,1,12
3125,2022-05-16,8,1,4,0,11,24
3126,2022-05-17,5,1,4,0,0,10
3127,2022-05-18,8,0,4,0,1,13
3128,2022-05-19,5,0,3,0,2,10
3129,2022-05-20,12,1,4,0,30,47
3130,2022-05-21,7,0,2,0,0,9
3131,2022-05-22,0,0,1,0,0,1
3132,2022-05-23,16,3,3,0,4,26
3133,2022-05-24,12,0,1,0,27,40
3134,2022-05-25,6,0,7,0,10,23
3135,2022-05-26,12,0,6,0,6,24
3136,2022-05-27,9,1,4,0,8,22
3137,2022-05-28,11,0,1,0,1,13
3138,2022-05-29,0,0,1,0,0,1
3139,2022-05-30,0,0,1,0,0,1
3140,2022-05-31,20,1,5,0,5,31
3141,2022-06-01,7,0,6,0,10,23
3142,2022-06-02,4,0,2,0,5,11
3143,2022-06-03,15,0,6,0,7,28
3144,2022-06-04,9,1,3,0,24,37
3145,2022-06-05,0,1,2,0,0,3
3146,2022-06-06,11,0,2,0,0,13
3147,2022-06-07,9,0,2,0,8,19
3148,2022-06-08,6,0,1,0,43,50
3149,2022-06-09,2,0,2,1,0,5
3150,2022-06-10,6,6,1,0,0,13
3151,2022-06-11,11,1,0,0,1,13
3152,2022-06-12,0,0,0,0,2,2
3153,2022-06-13,7,0,1,0,5,13
3154,2022-06-14,10,0,3,0,1,14
3155,2022-06-15,2,0,4,0,3,9
3156,2022-06-16,6,0,3,0,11,20
3157,2022-06-17,9,0,4,0,4,17
3158,2022-06-18,9,0,0,0,1,10
3159,2022-06-19,5,1,0,0,0,6
3160,2022-06-20,16,1,3,2,3,25
3161,2022-06-21,10,1,5,0,5,21
3162,2022-06-22,6,0,4,0,0,10
3163,2022-06-23,18,1,4,0,22,45
3164,2022-06-24,14,0,2,0,30,46
3165,2022-06-25,8,0,0,0,7,15
3166,2022-06-26,0,0,0,0,1,1
3167,2022-06-27,15,0,2,0,3,20
3168,2022-06-28,9,0,5,0,20,34
3169,2022-06-29,6,0,1,0,5,12
3170,2022-06-30,13,0,3,0,0,16
3171,2022-07-01,15,0,1,0,2,18
3172,2022-07-02,6,0,1,1,1,9
3173,2022-07-03,0,0,4,0,0,4
3174,2022-07-04,0,0,0,0,2,2
3175,2022-07-05,13,0,2,0,5,20
3176,2022-07-06,13,0,1,0,1,15
3177,2022-07-07,12,0,4,0,9,25
3178,2022-07-08,8,0,1,1,3,13
3179,2022-07-09,12,0,4,0,0,16
3180,2022-07-10,1,0,1,1,0,3
3181,2022-07-11,13,0,2,0,1,16
3182,2022-07-12,14,1,6,6,2,29
3183,2022-07-13,9,0,2,0,5,16
3184,2022-07-14,15,1,5,0,10,31
3185,2022-07-15,14,0,10,0,2,26
3186,2022-07-16,6,0,4,0,3,13
3187,2022-07-17,21,0,2,2,0,25
3188,2022-07-18,14,1,4,1,2,22
3189,2022-07-19,7,0,1,0,11,19
3190,2022-07-20,7,0,3,1,33,44
3191,2022-07-21,7,0,1,0,6,14
3192,2022-07-22,12,0,2,0,3,17
3193,2022-07-23,13,0,2,2,11,28
3194,2022-07-24,5,0,0,0,0,5
3195,2022-07-25,21,1,4,3,2,31
3196,2022-07-26,7,0,2,0,41,50
3197,2022-07-27,13,0,1,0,3,17
3198,2022-07-28,8,1,8,0,0,17
3199,2022-07-29,20,2,1,0,3,26
3200,2022-07-30,8,0,4,0,0,12
3201,2022-08-01,18,0,2,0,2,22
3202,2022-08-02,13,1,1,0,0,15
3203,2022-08-03,6,0,3,0,10,19
3204,2022-08-04,11,0,6,0,2,19
3205,2022-08-05,13,0,2,1,16,32
3206,2022-08-06,6,0,4,0,2,12
3207,2022-08-07,1,0,0,0,0,1
3208,2022-08-08,18,2,8,0,2,30
3209,2022-08-09,18,0,0,0,1,19
3210,2022-08-10,17,0,3,0,8,28
