Date,ADM,CL,GIS,SJM,WOOF
2014-11-17,51.9900016784668,67.91999816894531,51.349998474121094,101.5199966430664,
2014-11-18,52.0099983215332,67.97000122070312,51.59000015258789,101.97000122070312,
2014-11-19,52.220001220703125,68.29000091552734,51.91999816894531,101.66000366210938,
2014-11-20,52.56999969482422,68.05999755859375,51.63999938964844,101.11000061035156,
2014-11-21,52.709999084472656,68.33999633789062,51.849998474121094,101.29000091552734,
2014-11-24,52.95000076293945,67.94999694824219,51.5,100.63999938964844,
2014-11-25,52.93000030517578,68.33000183105469,51.650001525878906,101.19000244140625,
2014-11-26,53.18000030517578,68.69000244140625,51.849998474121094,101.12999725341797,
2014-11-28,52.68000030517578,69.58999633789062,52.75,102.56999969482422,
2014-12-01,52.459999084472656,69.4000015258789,52.630001068115234,102.77999877929688,
2014-12-02,53.310001373291016,69.86000061035156,53.04999923706055,103.23999786376953,
2014-12-03,53.709999084472656,69.05999755859375,53.040000915527344,101.91999816894531,
2014-12-04,52.779998779296875,69.44999694824219,53.0,101.1500015258789,
2014-12-05,53.25,69.37000274658203,53.119998931884766,101.72000122070312,
2014-12-08,52.459999084472656,69.44000244140625,52.93000030517578,101.83999633789062,
2014-12-09,53.040000915527344,69.33000183105469,52.279998779296875,101.19999694824219,
2014-12-10,51.27000045776367,68.87000274658203,51.9900016784668,100.2300033569336,
2014-12-11,50.900001525878906,69.27999877929688,52.47999954223633,100.63999938964844,
2014-12-12,49.849998474121094,68.56999969482422,52.099998474121094,99.16000366210938,
2014-12-15,49.83000183105469,67.94999694824219,51.470001220703125,98.29000091552734,
2014-12-16,49.31999969482422,67.51000213623047,51.130001068115234,98.30999755859375,
2014-12-17,49.63999938964844,68.66000366210938,52.189998626708984,100.3499984741211,
2014-12-18,51.15999984741211,69.4800033569336,53.5099983215332,102.61000061035156,
2014-12-19,52.2400016784668,69.9800033569336,53.810001373291016,102.79000091552734,
2014-12-22,52.720001220703125,70.26000213623047,54.380001068115234,103.1500015258789,
2014-12-23,53.16999816894531,71.0,54.40999984741211,103.6500015258789,
2014-12-24,53.11000061035156,70.47000122070312,54.310001373291016,103.44999694824219,
2014-12-26,53.41999816894531,70.87999725341797,54.380001068115234,103.38999938964844,
2014-12-29,53.130001068115234,70.4800033569336,54.310001373291016,103.0999984741211,
2014-12-30,52.88999938964844,70.04000091552734,54.349998474121094,102.5,
2014-12-31,52.0,69.19000244140625,53.33000183105469,100.9800033569336,
2015-01-02,52.02000045776367,69.04000091552734,53.11000061035156,100.4800033569336,
2015-01-05,50.220001220703125,68.52999877929688,52.150001525878906,98.83999633789062,
2015-01-06,49.22999954223633,67.80999755859375,52.02000045776367,98.05000305175781,
2015-01-07,49.970001220703125,68.3499984741211,53.119998931884766,100.23999786376953,
2015-01-08,49.2400016784668,69.27999877929688,53.56999969482422,101.69000244140625,
2015-01-09,48.81999969482422,68.5999984741211,53.029998779296875,101.04000091552734,
2015-01-12,48.209999084472656,68.26000213623047,52.650001525878906,100.33999633789062,
2015-01-13,48.279998779296875,68.7300033569336,52.709999084472656,100.94000244140625,
2015-01-14,47.45000076293945,68.44999694824219,52.91999816894531,100.95999908447266,
2015-01-15,47.209999084472656,68.31999969482422,53.45000076293945,101.30000305175781,
2015-01-16,47.68000030517578,69.16999816894531,53.40999984741211,101.86000061035156,
2015-01-20,47.20000076293945,68.95999908447266,54.400001525878906,104.19000244140625,
2015-01-21,47.70000076293945,68.3499984741211,54.08000183105469,106.04000091552734,
2015-01-22,48.08000183105469,69.31999969482422,54.779998779296875,106.87000274658203,
2015-01-23,47.869998931884766,67.13999938964844,54.560001373291016,106.48999786376953,
2015-01-26,48.290000915527344,66.29000091552734,54.95000076293945,106.44999694824219,
2015-01-27,48.279998779296875,65.66000366210938,55.11000061035156,105.7699966430664,
2015-01-28,47.4900016784668,65.12000274658203,54.08000183105469,104.7300033569336,
2015-01-29,47.91999816894531,69.02999877929688,53.630001068115234,105.0999984741211,
2015-01-30,46.630001068115234,67.5199966430664,52.47999954223633,103.1500015258789,
2015-02-02,48.16999816894531,68.98999786376953,53.06999969482422,104.47000122070312,
2015-02-03,48.7599983215332,69.19000244140625,53.2599983215332,105.87999725341797,
2015-02-04,46.150001525878906,69.19999694824219,53.220001220703125,112.0999984741211,
2015-02-05,48.68000030517578,69.79000091552734,53.400001525878906,113.33000183105469,
2015-02-06,47.560001373291016,69.30000305175781,53.15999984741211,113.0,
2015-02-09,47.380001068115234,69.06999969482422,53.0,112.91000366210938,
2015-02-10,47.58000183105469,69.44000244140625,53.22999954223633,113.1500015258789,
2015-02-11,46.91999816894531,69.47000122070312,53.15999984741211,111.26000213623047,
2015-02-12,47.439998626708984,69.8499984741211,52.93000030517578,112.38999938964844,
2015-02-13,48.099998474121094,70.08000183105469,52.47999954223633,113.88999938964844,
2015-02-17,47.77000045776367,70.19000244140625,52.34000015258789,113.20999908447266,
2015-02-18,47.709999084472656,70.54000091552734,52.880001068115234,114.30000305175781,
2015-02-19,47.779998779296875,70.20999908447266,53.45000076293945,113.87999725341797,
2015-02-20,48.150001525878906,70.23999786376953,53.470001220703125,113.44000244140625,
2015-02-23,48.2599983215332,70.68000030517578,53.4900016784668,113.25,
2015-02-24,48.650001525878906,71.01000213623047,53.41999816894531,113.47000122070312,
2015-02-25,48.099998474121094,71.01000213623047,53.540000915527344,113.11000061035156,
2015-02-26,47.54999923706055,71.11000061035156,53.41999816894531,115.20999908447266,
2015-02-27,47.880001068115234,70.81999969482422,53.790000915527344,115.3499984741211,
2015-03-02,47.849998474121094,71.01000213623047,53.5,114.95999908447266,
2015-03-03,47.52000045776367,70.68000030517578,53.47999954223633,114.12000274658203,
2015-03-04,47.08000183105469,70.68000030517578,53.209999084472656,114.23999786376953,
2015-03-05,47.47999954223633,71.45999908447266,53.279998779296875,114.2300033569336,
2015-03-06,46.25,69.25,52.130001068115234,112.7699966430664,
2015-03-09,46.38999938964844,69.58999633789062,52.5,113.05000305175781,
2015-03-10,45.52000045776367,68.4000015258789,51.790000915527344,110.7300033569336,
2015-03-11,45.5,67.88999938964844,51.70000076293945,111.12000274658203,
2015-03-12,46.63999938964844,68.52999877929688,52.619998931884766,112.44000244140625,
2015-03-13,46.29999923706055,68.45999908447266,52.150001525878906,111.0199966430664,
2015-03-16,46.4900016784668,69.0199966430664,52.40999984741211,111.77999877929688,
2015-03-17,46.25,68.41000366210938,52.04999923706055,110.58999633789062,
2015-03-18,47.16999816894531,68.33000183105469,52.86000061035156,112.61000061035156,
2015-03-19,46.4900016784668,68.29000091552734,52.540000915527344,112.0,
2015-03-20,46.95000076293945,69.55999755859375,53.45000076293945,113.70999908447266,
2015-03-23,47.130001068115234,70.16999816894531,53.7400016784668,113.38999938964844,
2015-03-24,46.959999084472656,69.30999755859375,53.20000076293945,112.62000274658203,
2015-03-25,46.709999084472656,68.88999938964844,53.7400016784668,114.63999938964844,
2015-03-26,46.29999923706055,68.73999786376953,53.939998626708984,114.4800033569336,
2015-03-27,46.459999084472656,68.75,54.9900016784668,116.01000213623047,
2015-03-30,47.41999816894531,69.29000091552734,56.349998474121094,117.12999725341797,
2015-03-31,47.400001525878906,69.33999633789062,56.599998474121094,115.7300033569336,
2015-04-01,47.43000030517578,69.08999633789062,56.47999954223633,115.4800033569336,
2015-04-02,47.349998474121094,69.33000183105469,56.54999923706055,116.01000213623047,
2015-04-06,48.33000183105469,69.94999694824219,56.7400016784668,117.23999786376953,
2015-04-07,48.15999984741211,69.70999908447266,56.08000183105469,115.87000274658203,
2015-04-08,48.33000183105469,69.9000015258789,55.83000183105469,115.55000305175781,
2015-04-09,47.900001525878906,69.95999908447266,56.130001068115234,116.13999938964844,
2015-04-10,47.959999084472656,69.61000061035156,56.4900016784668,116.75,
2015-04-13,47.880001068115234,69.30999755859375,56.43000030517578,116.9000015258789,
2015-04-14,48.0099983215332,69.62999725341797,56.630001068115234,117.79000091552734,
2015-04-15,48.400001525878906,69.87999725341797,56.45000076293945,118.08000183105469,
2015-04-16,48.29999923706055,70.08000183105469,56.22999954223633,117.9800033569336,
2015-04-17,48.279998779296875,69.27999877929688,56.09000015258789,117.41999816894531,
2015-04-20,48.29999923706055,68.45999908447266,56.45000076293945,117.08000183105469,
2015-04-21,47.939998626708984,69.01000213623047,56.11000061035156,117.44000244140625,
2015-04-22,48.099998474121094,69.27999877929688,56.209999084472656,117.94000244140625,
2015-04-23,48.27000045776367,69.22000122070312,56.290000915527344,116.97000122070312,
2015-04-24,48.209999084472656,69.16999816894531,56.380001068115234,116.30999755859375,
2015-04-27,48.61000061035156,68.9800033569336,56.04999923706055,118.19999694824219,
2015-04-28,48.779998779296875,68.7699966430664,56.099998474121094,116.19000244140625,
2015-04-29,48.95000076293945,68.51000213623047,55.56999969482422,116.0199966430664,
2015-04-30,48.880001068115234,67.27999877929688,55.34000015258789,115.91999816894531,
2015-05-01,49.779998779296875,67.68000030517578,55.70000076293945,116.86000061035156,
2015-05-04,50.31999969482422,67.86000061035156,55.849998474121094,118.37000274658203,
2015-05-05,50.349998474121094,67.37999725341797,55.630001068115234,116.27999877929688,
2015-05-06,49.939998626708984,67.79000091552734,55.29999923706055,116.25,
2015-05-07,50.31999969482422,67.87999725341797,55.630001068115234,115.7699966430664,
2015-05-08,51.25,68.19999694824219,56.27000045776367,115.98999786376953,
